date;US0003M Index;GB3 Govt;ted
2024-11-15;4,75274;4,501;0,25174
2024-11-18;4,78261;4,516;0,26661
2024-11-19;4,78175;4,523;0,25875
2024-11-20;4,77540;4,537;0,23840
2024-11-21;4,78245;4,545;0,23745
2024-11-22;4,78255;4,545;0,23755
2024-11-25;4,78269;4,527;0,25569
2024-11-26;4,77552;4,492;0,28352
2024-11-27;4,76098;4,500;0,26098
2024-11-28;4,76098;4,500;0,26098
2024-11-29;4,72781;4,492;0,23581
2024-12-02;4,72633;4,467;0,25933
2024-12-03;4,73339;4,459;0,27439
2024-12-04;4,70578;4,458;0,24778
2024-12-05;4,69005;4,446;0,24405
2024-12-06;4,68833;4,398;0,29033
2024-12-09;4,65783;4,399;0,25883
2024-12-10;4,65380;4,380;0,27380
2024-12-11;4,65706;4,364;0,29306
2024-12-12;4,62018;4,332;0,28818
2024-12-13;4,61033;4,325;0,28533
2024-12-16;4,61299;4,313;0,29999
2024-12-17;4,61446;4,329;0,28546
2024-12-18;4,61567;4,343;0,27267
2024-12-19;4,59892;4,333;0,26592
2024-12-20;4,58903;4,325;0,26403
2024-12-23;4,58755;4,321;0,26655
2024-12-24;4,58827;4,320;0,26827
2024-12-25;4,58827;4,320;0,26827
2024-12-26;4,58627;4,331;0,25527
2024-12-27;4,59039;4,283;0,30739
2024-12-30;4,57205;4,283;0,28905
2024-12-31;4,56671;4,321;0,24571
2025-01-01;4,56671;4,321;0,24571
2025-01-02;4,55766;4,311;0,24666
2025-01-03;4,55530;4,299;0,25630
2025-01-06;4,54981;4,298;0,25181
2025-01-07;4,54677;4,310;0,23677
2025-01-08;4,55064;4,312;0,23864
2025-01-09;4,55055;4,309;0,24155
2025-01-10;4,54862;4,324;0,22462
2025-01-13;4,56359;4,323;0,24059
2025-01-14;4,56919;4,314;0,25519
2025-01-15;4,56449;4,307;0,25749
2025-01-16;4,55478;4,304;0,25078
2025-01-17;4,55170;4,300;0,25170
2025-01-20;4,55170;4,300;0,25170
2025-01-21;4,55195;4,304;0,24795
2025-01-22;4,55825;4,322;0,23625
2025-01-23;4,56168;4,318;0,24368
2025-01-24;4,56145;4,310;0,25145
2025-01-27;4,55548;4,298;0,25748
2025-01-28;4,54850;4,290;0,25850
2025-01-29;4,55236;4,294;0,25836
2025-01-30;4,55232;4,291;0,26132
2025-01-31;4,56386;4,289;0,27486
2025-02-03;4,56474;4,296;0,26874
2025-02-04;4,56349;4,314;0,24949
2025-02-05;4,56352;4,320;0,24352
2025-02-06;4,55896;4,323;0,23596
2025-02-07;4,56555;4,333;0,23255
2025-02-10;4,57630;4,335;0,24130
2025-02-11;4,57665;4,324;0,25265
2025-02-12;4,57963;4,333;0,24663
2025-02-13;4,58459;4,323;0,26159
2025-02-14;4,58460;4,318;0,26660
2025-02-17;4,58460;4,318;0,26660
2025-02-18;4,58353;4,319;0,26453
2025-02-19;4,59164;4,326;0,26564
2025-02-20;4,59020;4,315;0,27520
2025-02-21;4,58314;4,305;0,27814
2025-02-24;4,57965;4,295;0,28465
2025-02-25;4,58013;4,290;0,29013
2025-02-26;4,57485;4,303;0,27185
2025-02-27;4,58012;4,300;0,28012
2025-02-28;4,57839;4,299;0,27939
2025-03-03;4,57132;4,299;0,27232
2025-03-04;4,56180;4,290;0,27180
2025-03-05;4,54747;4,309;0,23847
2025-03-06;4,55642;4,304;0,25242
2025-03-07;4,55397;4,303;0,25097
2025-03-10;4,56036;4,283;0,27736
2025-03-11;4,55859;4,288;0,27059
2025-03-12;4,55038;4,303;0,24738
2025-03-13;4,56089;4,298;0,26289
2025-03-14;4,55666;4,294;0,26266
2025-03-17;4,55690;4,291;0,26590
2025-03-18;4,56630;4,284;0,28230
2025-03-19;4,56699;4,299;0,26799
2025-03-20;4,56445;4,292;0,27245
2025-03-21;4,55944;4,290;0,26944
2025-03-24;4,55745;4,288;0,26945
2025-03-25;4,56442;4,280;0,28442
2025-03-26;4,56428;4,296;0,26828
2025-03-27;4,56078;4,296;0,26478
2025-03-28;4,55922;4,294;0,26522
2025-03-31;4,54949;4,299;0,25049
2025-04-01;4,54259;4,299;0,24359
2025-04-02;4,53895;4,305;0,23395
2025-04-03;4,54630;4,294;0,25230
2025-04-04;4,52059;4,253;0,26759
2025-04-07;4,46920;4,272;0,19720
2025-04-08;4,47183;4,301;0,17083
2025-04-09;4,49126;4,331;0,16026
2025-04-10;4,50332;4,318;0,18532
2025-04-11;4,51771;4,323;0,19471
2025-04-14;4,52215;4,311;0,21115
2025-04-15;4,54140;4,305;0,23640
2025-04-16;4,53108;4,313;0,21808
2025-04-17;4,53399;4,319;0,21499
2025-04-18;4,53399;4,319;0,21499
2025-04-21;4,54095;4,323;0,21795
2025-04-22;4,53679;4,312;0,22479
2025-04-23;4,54338;4,317;0,22638
2025-04-24;4,54423;4,306;0,23823
2025-04-25;4,54198;4,301;0,24098
2025-04-28;4,54126;4,295;0,24626
2025-04-29;4,53753;4,288;0,24953
2025-04-30;4,52753;4,288;0,23953
2025-05-01;4,52133;4,297;0,22433
2025-05-02;4,52208;4,319;0,20308
2025-05-05;4,56028;4,316;0,24428
2025-05-06;4,56890;4,311;0,25790
2025-05-07;4,55985;4,323;0,23685
2025-05-08;4,56187;4,329;0,23287
2025-05-09;4,56977;4,324;0,24577
2025-05-12;4,56930;4,388;0,18130
2025-05-13;4,58794;4,381;0,20694
2025-05-14;4,58681;4,389;0,19781
2025-05-15;4,58604;4,362;0,22404
2025-05-16;4,58360;4,343;0,24060
2025-05-19;4,58308;4,345;0,23808
2025-05-20;4,58787;4,329;0,25887
2025-05-21;4,59011;4,343;0,24711
2025-05-22;4,59144;4,344;0,24744
2025-05-23;4,59155;4,339;0,25255
2025-05-26;4,59155;4,342;0,24955
2025-05-27;4,59027;4,311;0,27927
2025-05-28;4,59430;4,334;0,26030
2025-05-29;4,59144;4,344;0,24744
2025-05-30;4,58536;4,342;0,24336
2025-06-02;4,58111;4,336;0,24511
2025-06-03;4,57943;4,332;0,24743
2025-06-04;4,57740;4,345;0,23240
2025-06-05;4,57154;4,338;0,23354
2025-06-06;4,56910;4,342;0,22710
2025-06-09;4,58483;4,351;0,23383
2025-06-10;4,58573;4,340;0,24573
2025-06-11;4,58411;4,358;0,22611
2025-06-12;4,58008;4,371;0,20908
2025-06-13;4,57159;4,358;0,21359
2025-06-16;4,57509;4,357;0,21809
2025-06-17;4,58051;4,314;0,26651
2025-06-18;4,58530;4,329;0,25630
2025-06-19;4,58530;4,329;0,25630
2025-06-20;4,58247;4,307;0,27547
2025-06-23;4,57857;4,267;0,31157
2025-06-24;4,56374;4,273;0,29074
2025-06-25;4,56359;4,296;0,26759
2025-06-26;4,55722;4,316;0,24122
2025-06-27;4,55219;4,301;0,25119
2025-06-30;4,55396;4,298;0,25596
2025-07-01;4,55994;4,328;0,23194
2025-07-02;4,54737;4,334;0,21337
2025-07-03;4,54023;4,356;0,18423
2025-07-04;4,54023;4,356;0,18423
2025-07-07;4,58125;4,348;0,23325
2025-07-08;4,59009;4,352;0,23809
2025-07-09;4,59100;4,362;0,22900
2025-07-10;4,58188;4,354;0,22788
2025-07-11;4,57916;4,342;0,23716
2025-07-14;4,57938;4,336;0,24338
2025-07-15;4,58401;4,338;0,24601
2025-07-16;4,59061;4,338;0,25261
2025-07-17;4,58710;4,341;0,24610
2025-07-18;4,59360;4,337;0,25660
2025-07-21;4,58060;4,327;0,25360
2025-07-22;4,58030;4,316;0,26430
2025-07-23;4,58007;4,349;0,23107
2025-07-24;4,57542;4,353;0,22242
2025-07-25;4,57589;4,351;0,22489
2025-07-28;4,57157;4,339;0,23257
2025-07-29;4,56952;4,341;0,22852
2025-07-30;4,55780;4,343;0,21480
2025-07-31;4,56215;4,341;0,22115
2025-08-01;4,58284;4,280;0,30284
2025-08-04;4,51628;4,251;0,26528
2025-08-05;4,50346;4,239;0,26446
2025-08-06;4,49586;4,237;0,25886
2025-08-07;4,48761;4,240;0,24761
2025-08-08;4,48804;4,243;0,24504
2025-08-11;4,48997;4,250;0,23997
2025-08-12;4,49451;4,228;0,26651
2025-08-13;4,47299;4,207;0,26599
2025-08-14;4,44676;4,218;0,22876
2025-08-15;4,45618;4,217;0,23918
2025-08-18;4,46515;4,228;0,23715
2025-08-19;4,47657;4,204;0,27257
2025-08-20;4,46544;4,216;0,24944
2025-08-21;4,45745;4,235;0,22245
2025-08-22;4,48435;4,191;0,29335
2025-08-25;4,45949;4,197;0,26249
2025-08-26;4,46657;4,179;0,28757
2025-08-27;4,46047;4,176;0,28447
2025-08-28;4,43283;4,177;0,25583
2025-08-29;4,43267;4,146;0,28667
2025-09-01;4,43267;4,146;0,28667
2025-09-02;4,42205;4,127;0,29505
2025-09-03;4,41540;4,122;0,29340
2025-09-04;4,39277;4,081;0,31177
2025-09-05;4,38480;4,009;0,37580
2025-09-08;4,33150;4,024;0,30750
2025-09-09;4,31756;4,025;0,29256
2025-09-10;4,31997;4,035;0,28497
2025-09-11;4,29942;4,028;0,27142
2025-09-12;4,28225;4,028;0,25425
2025-09-15;4,28491;3,994;0,29091
2025-09-16;4,28731;3,964;0,32331
2025-09-17;4,28465;3,972;0,31265
2025-09-18;4,26491;3,976;0,28891
2025-09-19;4,27409;3,971;0,30309
2025-09-22;4,26492;3,942;0,32292
2025-09-23;4,26178;3,944;0,31778
2025-09-24;4,26001;3,958;0,30201
2025-09-25;4,25170;3,977;0,27470
2025-09-26;4,26311;3,955;0,30811
2025-09-29;4,24686;3,960;0,28686
2025-09-30;4,23800;3,939;0,29900
2025-10-01;4,21807;3,935;0,28307
2025-10-02;4,19579;3,948;0,24779
2025-10-03;4,19710;3,956;0,24110
2025-10-06;4,19869;3,947;0,25169
2025-10-07;4,19693;3,923;0,27393
2025-10-08;4,18899;3,937;0,25199
2025-10-09;4,17311;3,956;0,21711
2025-10-10;4,16615;3,946;0,22015
2025-10-13;4,16615;3,946;0,22015
2025-10-14;4,15524;3,939;0,21624
2025-10-15;4,14324;3,957;0,18624
2025-10-16;4,14605;3,939;0,20705
2025-10-17;4,13157;3,921;0,21057
2025-10-20;4,11896;3,879;0,23996
2025-10-21;4,12141;3,875;0,24641
2025-10-22;4,12702;3,880;0,24702
2025-10-23;4,11959;3,883;0,23659
2025-10-24;4,12100;3,852;0,26900
2025-10-27;4,10437;3,818;0,28637
2025-10-28;4,09994;3,803;0,29694
2025-10-29;4,10199;3,879;0,22299
2025-10-30;4,11544;3,843;0,27244
2025-10-31;4,15088;3,816;0,33488
2025-11-03;4,16220;3,867;0,29520
2025-11-04;4,14822;3,875;0,27322
2025-11-05;4,13117;3,884;0,24717
2025-11-06;4,12656;3,852;0,27456
2025-11-07;4,10508;3,851;0,25408
2025-11-10;4,10255;3,873;0,22955
2025-11-11;4,10255;3,840;0,26255
2025-11-12;4,11470;3,875;0,23970
2025-11-13;4,11342;3,885;0,22842
2025-11-14;4,13638;3,879;0,25738
2025-11-17;4,13953;3,864;0,27553
2025-11-18;4,15057;3,857;0,29357
2025-11-19;4,13008;3,875;0,25508
2025-11-20;4,13890;3,866;0,27290
2025-11-21;4,14022;3,828;0,31222
2025-11-24;4,09664;3,820;0,27664
2025-11-25;4,08398;3,776;0,30798
2025-11-26;4,05395;3,843;0,21095
2025-11-27;4,05395;3,843;0,21095
2025-11-28;4,04904;3,803;0,24604
2025-12-01;4,03440;3,772;0,26240
2025-12-02;4,03336;3,752;0,28136
2025-12-03;4,02165;3,711;0,31065
2025-12-04;3,99940;3,706;0,29340
2025-12-05;4,00005;3,701;0,29905
2025-12-08;3,99945;3,700;0,29945
